time,x,y,z
2.433,21.8017,-0.952455,4.93207
2.433,21.7558,-1.22123,4.9177
2.434,21.8052,-0.953015,4.93139
2.434,21.7592,-1.22178,4.91703
2.435,21.8087,-0.953574,4.93071
2.435,21.7627,-1.22234,4.91636
2.436,21.8122,-0.954133,4.93003
2.436,21.7661,-1.22289,4.91569
2.437,21.8156,-0.954692,4.92935
2.437,21.7695,-1.22344,4.91501
2.438,21.8191,-0.955251,4.92866
2.438,21.773,-1.224,4.91434
2.439,21.8226,-0.95581,4.92798
2.439,21.7764,-1.22455,4.91366
2.44,21.826,-0.956369,4.92729
2.44,21.7798,-1.2251,4.91298
2.441,21.8295,-0.956928,4.9266
2.441,21.7833,-1.22565,4.9123
2.442,21.833,-0.957487,4.92591
2.442,21.7867,-1.22621,4.91162
2.443,21.8364,-0.958046,4.92522
2.443,21.7901,-1.22676,4.91094
2.444,21.8399,-0.958605,4.92453
2.444,21.7935,-1.22731,4.91025
2.445,21.8433,-0.959164,4.92383
2.445,21.7969,-1.22787,4.90956
2.446,21.8468,-0.959722,4.92313
2.446,21.8003,-1.22842,4.90888
2.447,21.8502,-0.960281,4.92244
2.447,21.8037,-1.22897,4.90819
2.448,21.8537,-0.960839,4.92174
2.448,21.8072,-1.22952,4.9075
2.449,21.8571,-0.961398,4.92104
2.449,21.8106,-1.23008,4.9068
2.45,21.8605,-0.961956,4.92033
2.45,21.814,-1.23063,4.90611
2.451,21.864,-0.962515,4.91963
2.451,21.8174,-1.23118,4.90541
2.452,21.8674,-0.963073,4.91892
2.452,21.8207,-1.23173,4.90472
2.453,21.8708,-0.963631,4.91821
2.453,21.8241,-1.23228,4.90402
2.454,21.8743,-0.964189,4.9175
2.454,21.8275,-1.23284,4.90332
2.455,21.8777,-0.964747,4.91679
2.455,21.8309,-1.23339,4.90262
2.456,21.8811,-0.965305,4.91608
2.456,21.8343,-1.23394,4.90191
2.457,21.8845,-0.965863,4.91537
2.457,21.8377,-1.23449,4.90121
2.458,21.8879,-0.966421,4.91465
2.458,21.841,-1.23504,4.9005
2.459,21.8913,-0.966979,4.91393
2.459,21.8444,-1.2356,4.89979
2.46,21.8947,-0.967537,4.91322
2.46,21.8478,-1.23615,4.89908
2.461,21.8982,-0.968094,4.9125
2.461,21.8512,-1.2367,4.89837
2.462,21.9016,-0.968652,4.91177
2.462,21.8545,-1.23725,4.89766
2.463,21.905,-0.96921,4.91105
2.463,21.8579,-1.2378,4.89695
2.464,21.9084,-0.969767,4.91033
2.464,21.8612,-1.23835,4.89623
2.465,21.9117,-0.970325,4.9096
2.465,21.8646,-1.2389,4.89551
2.466,21.9151,-0.970882,4.90887
2.466,21.8679,-1.23945,4.8948
2.467,21.9185,-0.971439,4.90814
2.467,21.8713,-1.24001,4.89408
2.468,21.9219,-0.971996,4.90741
2.468,21.8746,-1.24056,4.89336
2.469,21.9253,-0.972554,4.90668
2.469,21.878,-1.24111,4.89263
2.47,21.9287,-0.973111,4.90594
2.47,21.8813,-1.24166,4.89191
2.471,21.932,-0.973668,4.90521
2.471,21.8847,-1.24221,4.89118
2.472,21.9354,-0.974225,4.90447
2.472,21.888,-1.24276,4.89045
2.473,21.9388,-0.974782,4.90373
2.473,21.8913,-1.24331,4.88972
2.474,21.9422,-0.975338,4.90299
2.474,21.8947,-1.24386,4.88899
2.475,21.9455,-0.975895,4.90225
2.475,21.898,-1.24441,4.88826
2.476,21.9489,-0.976452,4.90151
2.476,21.9013,-1.24496,4.88753
2.477,21.9522,-0.977008,4.90076
2.477,21.9046,-1.24551,4.88679
2.478,21.9556,-0.977565,4.90001
2.478,21.908,-1.24606,4.88606
2.479,21.959,-0.978121,4.89927
2.479,21.9113,-1.24661,4.88532
2.48,21.9623,-0.978678,4.89852
2.48,21.9146,-1.24716,4.88458
2.481,21.9657,-0.979234,4.89776
2.481,21.9179,-1.24771,4.88384
2.482,21.969,-0.97979,4.89701
2.482,21.9212,-1.24826,4.8831
2.483,21.9723,-0.980346,4.89626
2.483,21.9245,-1.24881,4.88235
2.484,21.9757,-0.980902,4.8955
2.484,21.9278,-1.24936,4.88161
2.485,21.979,-0.981458,4.89474
2.485,21.9311,-1.24991,4.88086
2.486,21.9823,-0.982014,4.89398
2.486,21.9344,-1.25046,4.88011
2.487,21.9857,-0.98257,4.89322
2.487,21.9377,-1.25101,4.87936
2.488,21.989,-0.983126,4.89246
2.488,21.941,-1.25156,4.87861
2.489,21.9923,-0.983681,4.8917
2.489,21.9443,-1.25211,4.87786
2.49,21.9957,-0.984237,4.89093
2.49,21.9476,-1.25266,4.8771
2.491,21.999,-0.984793,4.89017
2.491,21.9508,-1.25321,4.87635
2.492,22.0023,-0.985348,4.8894
2.492,21.9541,-1.25376,4.87559
2.493,22.0056,-0.985903,4.88863
2.493,21.9574,-1.25431,4.87483
2.494,22.0089,-0.986459,4.88786
2.494,21.9607,-1.25486,4.87407
2.495,22.0122,-0.987014,4.88709
2.495,21.9639,-1.25541,4.87331
2.496,22.0155,-0.987569,4.88631
2.496,21.9672,-1.25596,4.87254
2.497,22.0188,-0.988124,4.88554
2.497,21.9705,-1.25651,4.87178
2.498,22.0221,-0.988679,4.88476
2.498,21.9737,-1.25705,4.87101
2.499,22.0254,-0.989234,4.88398
2.499,21.977,-1.2576,4.87024
2.5,22.0287,-0.989789,4.8832
2.5,21.9803,-1.25815,4.86947
2.501,22.032,-0.990343,4.88242
2.501,21.9835,-1.2587,4.8687
2.502,22.0353,-0.990898,4.88163
2.502,21.9868,-1.25925,4.86793
2.503,22.0386,-0.991452,4.88085
2.503,21.99,-1.2598,4.86716
2.504,22.0419,-0.992007,4.88006
2.504,21.9932,-1.26034,4.86638
2.505,22.0451,-0.992561,4.87927
2.505,21.9965,-1.26089,4.86561
2.506,22.0484,-0.993116,4.87848
2.506,21.9997,-1.26144,4.86483
2.507,22.0517,-0.99367,4.87769
2.507,22.003,-1.26199,4.86405
2.508,22.055,-0.994224,4.8769
2.508,22.0062,-1.26254,4.86327
2.509,22.0582,-0.994778,4.87611
2.509,22.0094,-1.26308,4.86248
2.51,22.0615,-0.995332,4.87531
2.51,22.0127,-1.26363,4.8617
2.511,22.0648,-0.995886,4.87451
2.511,22.0159,-1.26418,4.86091
2.512,22.068,-0.996439,4.87372
2.512,22.0191,-1.26473,4.86013
2.513,22.0713,-0.996993,4.87292
2.513,22.0223,-1.26527,4.85934
2.514,22.0745,-0.997547,4.87211
2.514,22.0255,-1.26582,4.85855
2.515,22.0778,-0.9981,4.87131
2.515,22.0288,-1.26637,4.85776
2.516,22.081,-0.998654,4.87051
2.516,22.032,-1.26692,4.85696
2.517,22.0843,-0.999207,4.8697
2.517,22.0352,-1.26746,4.85617
2.518,22.0875,-0.99976,4.86889
2.518,22.0384,-1.26801,4.85537
2.519,22.0908,-1.00031,4.86808
2.519,22.0416,-1.26856,4.85458
2.52,22.094,-1.00087,4.86727
2.52,22.0448,-1.2691,4.85378
2.521,22.0972,-1.00142,4.86646
2.521,22.048,-1.26965,4.85298
2.522,22.1005,-1.00197,4.86565
2.522,22.0512,-1.2702,4.85218
2.523,22.1037,-1.00252,4.86483
2.523,22.0544,-1.27074,4.85137
2.524,22.1069,-1.00308,4.86402
2.524,22.0576,-1.27129,4.85057
2.525,22.1102,-1.00363,4.8632
2.525,22.0608,-1.27184,4.84976
2.526,22.1134,-1.00418,4.86238
2.526,22.0639,-1.27238,4.84896
2.527,22.1166,-1.00473,4.86156
2.527,22.0671,-1.27293,4.84815
2.528,22.1198,-1.00529,4.86073
2.528,22.0703,-1.27348,4.84734
2.529,22.123,-1.00584,4.85991
2.529,22.0735,-1.27402,4.84652
2.53,22.1262,-1.00639,4.85909
2.53,22.0766,-1.27457,4.84571
2.531,22.1294,-1.00694,4.85826
2.531,22.0798,-1.27511,4.8449
2.532,22.1326,-1.0075,4.85743
2.532,22.083,-1.27566,4.84408
2.533,22.1358,-1.00805,4.8566
2.533,22.0861,-1.2762,4.84326
2.534,22.139,-1.0086,4.85577
2.534,22.0893,-1.27675,4.84244
2.535,22.1422,-1.00915,4.85494
2.535,22.0925,-1.2773,4.84162
2.536,22.1454,-1.0097,4.8541
2.536,22.0956,-1.27784,4.8408
2.537,22.1486,-1.01025,4.85326
2.537,22.0988,-1.27839,4.83998
2.538,22.1518,-1.0108,4.85243
2.538,22.1019,-1.27893,4.83915
2.539,22.155,-1.01136,4.85159
2.539,22.1051,-1.27948,4.83833
2.54,22.1582,-1.01191,4.85075
2.54,22.1082,-1.28002,4.8375
2.541,22.1614,-1.01246,4.84991
2.541,22.1114,-1.28057,4.83667
2.542,22.1645,-1.01301,4.84906
2.542,22.1145,-1.28111,4.83584
2.543,22.1677,-1.01356,4.84822
2.543,22.1176,-1.28166,4.83501
2.544,22.1709,-1.01411,4.84737
2.544,22.1208,-1.2822,4.83417
2.545,22.174,-1.01466,4.84652
2.545,22.1239,-1.28274,4.83334
2.546,22.1772,-1.01521,4.84568
2.546,22.127,-1.28329,4.8325
2.547,22.1804,-1.01576,4.84482
2.547,22.1302,-1.28383,4.83167
2.548,22.1835,-1.01631,4.84397
2.548,22.1333,-1.28438,4.83083
2.549,22.1867,-1.01686,4.84312
2.549,22.1364,-1.28492,4.82999
2.55,22.1898,-1.01741,4.84226
2.55,22.1395,-1.28546,4.82914
2.551,22.193,-1.01796,4.84141
2.551,22.1426,-1.28601,4.8283
2.552,22.1961,-1.01851,4.84055
2.552,22.1457,-1.28655,4.82746
2.553,22.1993,-1.01906,4.83969
2.553,22.1489,-1.2871,4.82661
2.554,22.2024,-1.01961,4.83883
2.554,22.152,-1.28764,4.82576
2.555,22.2056,-1.02016,4.83797
2.555,22.1551,-1.28818,4.82491
2.556,22.2087,-1.02071,4.8371
2.556,22.1582,-1.28873,4.82406
2.557,22.2118,-1.02126,4.83624
2.557,22.1613,-1.28927,4.82321
2.558,22.215,-1.02181,4.83537
2.558,22.1644,-1.28981,4.82236
2.559,22.2181,-1.02236,4.8345
2.559,22.1675,-1.29035,4.8215
2.56,22.2212,-1.02291,4.83363
2.56,22.1705,-1.2909,4.82065
2.561,22.2244,-1.02346,4.83276
2.561,22.1736,-1.29144,4.81979
2.562,22.2275,-1.024,4.83189
2.562,22.1767,-1.29198,4.81893
2.563,22.2306,-1.02455,4.83101
2.563,22.1798,-1.29253,4.81807
2.564,22.2337,-1.0251,4.83014
2.564,22.1829,-1.29307,4.81721
2.565,22.2368,-1.02565,4.82926
2.565,22.186,-1.29361,4.81635
2.566,22.2399,-1.0262,4.82838
2.566,22.189,-1.29415,4.81548
2.567,22.243,-1.02675,4.8275
2.567,22.1921,-1.29469,4.81462
2.568,22.2462,-1.0273,4.82662
2.568,22.1952,-1.29524,4.81375
2.569,22.2493,-1.02784,4.82574
2.569,22.1982,-1.29578,4.81288
2.57,22.2524,-1.02839,4.82486
2.57,22.2013,-1.29632,4.81201
2.571,22.2554,-1.02894,4.82397
2.571,22.2044,-1.29686,4.81114
2.572,22.2585,-1.02949,4.82308
2.572,22.2074,-1.2974,4.81027
2.573,22.2616,-1.03003,4.8222
2.573,22.2105,-1.29794,4.80939
2.574,22.2647,-1.03058,4.82131
2.574,22.2135,-1.29849,4.80852
2.575,22.2678,-1.03113,4.82041
2.575,22.2166,-1.29903,4.80764
2.576,22.2709,-1.03168,4.81952
2.576,22.2196,-1.29957,4.80676
2.577,22.274,-1.03222,4.81863
2.577,22.2227,-1.30011,4.80588
2.578,22.277,-1.03277,4.81773
2.578,22.2257,-1.30065,4.805
2.579,22.2801,-1.03332,4.81683
2.579,22.2288,-1.30119,4.80412
2.58,22.2832,-1.03386,4.81594
2.58,22.2318,-1.30173,4.80323
2.581,22.2863,-1.03441,4.81504
2.581,22.2348,-1.30227,4.80235
2.582,22.2893,-1.03496,4.81413
2.582,22.2379,-1.30281,4.80146
2.583,22.2924,-1.0355,4.81323
2.583,22.2409,-1.30335,4.80057
2.584,22.2955,-1.03605,4.81233
2.584,22.2439,-1.30389,4.79969
2.585,22.2985,-1.03659,4.81142
2.585,22.2469,-1.30443,4.79879
2.586,22.3016,-1.03714,4.81052
2.586,22.25,-1.30497,4.7979
2.587,22.3046,-1.03769,4.80961
2.587,22.253,-1.30551,4.79701
2.588,22.3077,-1.03823,4.8087
2.588,22.256,-1.30605,4.79611
2.589,22.3107,-1.03878,4.80779
2.589,22.259,-1.30659,4.79522
2.59,22.3138,-1.03932,4.80687
2.59,22.262,-1.30713,4.79432
2.591,22.3168,-1.03987,4.80596
2.591,22.265,-1.30767,4.79342
2.592,22.3199,-1.04041,4.80504
2.592,22.268,-1.30821,4.79252
2.593,22.3229,-1.04096,4.80413
2.593,22.271,-1.30875,4.79162
2.594,22.3259,-1.0415,4.80321
2.594,22.274,-1.30929,4.79072
2.595,22.329,-1.04205,4.80229
2.595,22.277,-1.30982,4.78981
2.596,22.332,-1.04259,4.80137
2.596,22.28,-1.31036,4.78891
2.597,22.335,-1.04314,4.80044
2.597,22.283,-1.3109,4.788
2.598,22.338,-1.04368,4.79952
2.598,22.286,-1.31144,4.78709
2.599,22.3411,-1.04423,4.7986
2.599,22.289,-1.31198,4.78618
2.6,22.3441,-1.04477,4.79767
2.6,22.292,-1.31252,4.78527
2.601,22.3471,-1.04532,4.79674
2.601,22.2949,-1.31305,4.78436
2.602,22.3501,-1.04586,4.79581
2.602,22.2979,-1.31359,4.78344
2.603,22.3531,-1.0464,4.79488
2.603,22.3009,-1.31413,4.78253
2.604,22.3561,-1.04695,4.79395
2.604,22.3039,-1.31467,4.78161
2.605,22.3591,-1.04749,4.79301
2.605,22.3068,-1.31521,4.78069
2.606,22.3621,-1.04803,4.79208
2.606,22.3098,-1.31574,4.77977
2.607,22.3651,-1.04858,4.79114
2.607,22.3128,-1.31628,4.77885
2.608,22.3681,-1.04912,4.7902
2.608,22.3157,-1.31682,4.77793
2.609,22.3711,-1.04966,4.78926
2.609,22.3187,-1.31735,4.77701
2.61,22.3741,-1.05021,4.78832
2.61,22.3217,-1.31789,4.77608
2.611,22.3771,-1.05075,4.78738
2.611,22.3246,-1.31843,4.77516
2.612,22.3801,-1.05129,4.78644
2.612,22.3276,-1.31897,4.77423
2.613,22.3831,-1.05183,4.78549
2.613,22.3305,-1.3195,4.7733
2.614,22.386,-1.05238,4.78455
2.614,22.3335,-1.32004,4.77237
2.615,22.389,-1.05292,4.7836
2.615,22.3364,-1.32057,4.77144
2.616,22.392,-1.05346,4.78265
2.616,22.3393,-1.32111,4.77051
2.617,22.395,-1.054,4.7817
2.617,22.3423,-1.32165,4.76957
2.618,22.3979,-1.05454,4.78075
2.618,22.3452,-1.32218,4.76864
2.619,22.4009,-1.05509,4.7798
2.619,22.3482,-1.32272,4.7677
2.62,22.4039,-1.05563,4.77884
2.62,22.3511,-1.32325,4.76676
2.621,22.4068,-1.05617,4.77788
2.621,22.354,-1.32379,4.76582
2.622,22.4098,-1.05671,4.77693
2.622,22.3569,-1.32432,4.76488
2.623,22.4128,-1.05725,4.77597
2.623,22.3599,-1.32486,4.76394
2.624,22.4157,-1.05779,4.77501
2.624,22.3628,-1.32539,4.763
2.625,22.4187,-1.05833,4.77405
2.625,22.3657,-1.32593,4.76205
2.626,22.4216,-1.05887,4.77308
2.626,22.3686,-1.32646,4.76111
2.627,22.4246,-1.05941,4.77212
2.627,22.3715,-1.327,4.76016
2.628,22.4275,-1.05995,4.77115
2.628,22.3744,-1.32753,4.75921
2.629,22.4304,-1.06049,4.77019
2.629,22.3773,-1.32807,4.75826
2.63,22.4334,-1.06103,4.76922
2.63,22.3803,-1.3286,4.75731
2.631,22.4363,-1.06157,4.76825
2.631,22.3832,-1.32914,4.75636
2.632,22.4392,-1.06211,4.76728
2.632,22.3861,-1.32967,4.7554
2.633,22.4422,-1.06265,4.76631
2.633,22.389,-1.3302,4.75445
2.634,22.4451,-1.06319,4.76533
2.634,22.3918,-1.33074,4.75349
2.635,22.448,-1.06373,4.76436
2.635,22.3947,-1.33127,4.75253
2.636,22.451,-1.06427,4.76338
2.636,22.3976,-1.3318,4.75157
2.637,22.4539,-1.06481,4.7624
2.637,22.4005,-1.33234,4.75061
2.638,22.4568,-1.06535,4.76143
2.638,22.4034,-1.33287,4.74965
2.639,22.4597,-1.06589,4.76044
2.639,22.4063,-1.3334,4.74869
2.64,22.4626,-1.06643,4.75946
2.64,22.4092,-1.33394,4.74773
2.641,22.4655,-1.06697,4.75848
2.641,22.412,-1.33447,4.74676
2.642,22.4684,-1.0675,4.7575
2.642,22.4149,-1.335,4.74579
2.643,22.4713,-1.06804,4.75651
2.643,22.4178,-1.33553,4.74483
2.644,22.4742,-1.06858,4.75552
2.644,22.4207,-1.33607,4.74386
2.645,22.4771,-1.06912,4.75453
2.645,22.4235,-1.3366,4.74289
2.646,22.48,-1.06966,4.75354
2.646,22.4264,-1.33713,4.74191
2.647,22.4829,-1.07019,4.75255
2.647,22.4292,-1.33766,4.74094
2.648,22.4858,-1.07073,4.75156
2.648,22.4321,-1.33819,4.73997
2.649,22.4887,-1.07127,4.75057
2.649,22.435,-1.33873,4.73899
2.65,22.4916,-1.07181,4.74957
2.65,22.4378,-1.33926,4.73801
2.651,22.4945,-1.07234,4.74858
2.651,22.4407,-1.33979,4.73703
2.652,22.4974,-1.07288,4.74758
2.652,22.4435,-1.34032,4.73606
2.653,22.5002,-1.07342,4.74658
2.653,22.4464,-1.34085,4.73507
2.654,22.5031,-1.07395,4.74558
2.654,22.4492,-1.34138,4.73409
2.655,22.506,-1.07449,4.74458
2.655,22.452,-1.34191,4.73311
2.656,22.5089,-1.07503,4.74357
2.656,22.4549,-1.34244,4.73212
2.657,22.5117,-1.07556,4.74257
2.657,22.4577,-1.34297,4.73114
2.658,22.5146,-1.0761,4.74156
2.658,22.4605,-1.3435,4.73015
2.659,22.5175,-1.07663,4.74056
2.659,22.4634,-1.34403,4.72916
2.66,22.5203,-1.07717,4.73955
2.66,22.4662,-1.34456,4.72817
2.661,22.5232,-1.0777,4.73854
2.661,22.469,-1.34509,4.72718
2.662,22.526,-1.07824,4.73753
2.662,22.4719,-1.34562,4.72619
2.663,22.5289,-1.07877,4.73651
2.663,22.4747,-1.34615,4.7252
2.664,22.5317,-1.07931,4.7355
2.664,22.4775,-1.34668,4.7242
2.665,22.5346,-1.07984,4.73449
2.665,22.4803,-1.34721,4.7232
2.666,22.5374,-1.08038,4.73347
2.666,22.4831,-1.34774,4.72221
2.667,22.5403,-1.08091,4.73245
2.667,22.4859,-1.34827,4.72121
2.668,22.5431,-1.08145,4.73143
2.668,22.4887,-1.3488,4.72021
2.669,22.5459,-1.08198,4.73041
2.669,22.4915,-1.34933,4.71921
2.67,22.5488,-1.08252,4.72939
2.67,22.4944,-1.34985,4.71821
2.671,22.5516,-1.08305,4.72837
2.671,22.4972,-1.35038,4.7172
2.672,22.5544,-1.08358,4.72735
2.672,22.4999,-1.35091,4.7162
2.673,22.5573,-1.08412,4.72632
2.673,22.5027,-1.35144,4.71519
2.674,22.5601,-1.08465,4.72529
2.674,22.5055,-1.35197,4.71418
2.675,22.5629,-1.08518,4.72427
2.675,22.5083,-1.35249,4.71317
2.676,22.5657,-1.08572,4.72324
2.676,22.5111,-1.35302,4.71216
2.677,22.5685,-1.08625,4.72221
2.677,22.5139,-1.35355,4.71115
2.678,22.5713,-1.08678,4.72117
2.678,22.5167,-1.35408,4.71014
2.679,22.5742,-1.08731,4.72014
2.679,22.5195,-1.3546,4.70913
2.68,22.577,-1.08785,4.71911
2.68,22.5222,-1.35513,4.70811
2.681,22.5798,-1.08838,4.71807
2.681,22.525,-1.35566,4.7071
2.682,22.5826,-1.08891,4.71703
2.682,22.5278,-1.35618,4.70608
2.683,22.5854,-1.08944,4.716
2.683,22.5306,-1.35671,4.70506
2.684,22.5882,-1.08997,4.71496
2.684,22.5333,-1.35724,4.70404
2.685,22.591,-1.0905,4.71391
2.685,22.5361,-1.35776,4.70302
2.686,22.5938,-1.09104,4.71287
2.686,22.5389,-1.35829,4.702
2.687,22.5966,-1.09157,4.71183
2.687,22.5416,-1.35881,4.70098
2.688,22.5993,-1.0921,4.71078
2.688,22.5444,-1.35934,4.69995
2.689,22.6021,-1.09263,4.70974
2.689,22.5471,-1.35986,4.69893
2.69,22.6049,-1.09316,4.70869
2.69,22.5499,-1.36039,4.6979
2.691,22.6077,-1.09369,4.70764
2.691,22.5526,-1.36091,4.69687
2.692,22.6105,-1.09422,4.70659
2.692,22.5554,-1.36144,4.69584
2.693,22.6132,-1.09475,4.70554
2.693,22.5581,-1.36196,4.69481
2.694,22.616,-1.09528,4.70449
2.694,22.5609,-1.36249,4.69378
2.695,22.6188,-1.09581,4.70344
2.695,22.5636,-1.36301,4.69275
2.696,22.6216,-1.09634,4.70238
2.696,22.5664,-1.36354,4.69171
2.697,22.6243,-1.09687,4.70133
2.697,22.5691,-1.36406,4.69068
2.698,22.6271,-1.0974,4.70027
2.698,22.5718,-1.36458,4.68964
2.699,22.6298,-1.09793,4.69921
2.699,22.5746,-1.36511,4.6886
2.7,22.6326,-1.09845,4.69815
2.7,22.5773,-1.36563,4.68756
2.701,22.6354,-1.09898,4.69709
2.701,22.58,-1.36616,4.68652
2.702,22.6381,-1.09951,4.69603
2.702,22.5827,-1.36668,4.68548
2.703,22.6409,-1.10004,4.69496
2.703,22.5855,-1.3672,4.68444
2.704,22.6436,-1.10057,4.6939
2.704,22.5882,-1.36772,4.68339
2.705,22.6464,-1.1011,4.69283
2.705,22.5909,-1.36825,4.68235
2.706,22.6491,-1.10162,4.69176
2.706,22.5936,-1.36877,4.6813
2.707,22.6518,-1.10215,4.6907
2.707,22.5963,-1.36929,4.68025
2.708,22.6546,-1.10268,4.68963
2.708,22.599,-1.36981,4.67921
2.709,22.6573,-1.1032,4.68856
2.709,22.6017,-1.37034,4.67816
2.71,22.66,-1.10373,4.68748
2.71,22.6044,-1.37086,4.67711
2.711,22.6628,-1.10426,4.68641
2.711,22.6071,-1.37138,4.67605
2.712,22.6655,-1.10479,4.68533
2.712,22.6098,-1.3719,4.675
2.713,22.6682,-1.10531,4.68426
2.713,22.6125,-1.37242,4.67395
2.714,22.6709,-1.10584,4.68318
2.714,22.6152,-1.37294,4.67289
2.715,22.6737,-1.10636,4.6821
2.715,22.6179,-1.37347,4.67183
2.716,22.6764,-1.10689,4.68102
2.716,22.6206,-1.37399,4.67077
2.717,22.6791,-1.10742,4.67994
2.717,22.6233,-1.37451,4.66972
2.718,22.6818,-1.10794,4.67886
2.718,22.626,-1.37503,4.66866
2.719,22.6845,-1.10847,4.67778
2.719,22.6287,-1.37555,4.66759
2.72,22.6872,-1.10899,4.67669
2.72,22.6313,-1.37607,4.66653
2.721,22.6899,-1.10952,4.67561
2.721,22.634,-1.37659,4.66547
2.722,22.6926,-1.11004,4.67452
2.722,22.6367,-1.37711,4.6644
2.723,22.6953,-1.11056,4.67343
2.723,22.6394,-1.37763,4.66334
2.724,22.698,-1.11109,4.67234
2.724,22.642,-1.37815,4.66227
2.725,22.7007,-1.11161,4.67125
2.725,22.6447,-1.37867,4.6612
2.726,22.7034,-1.11214,4.67016
2.726,22.6474,-1.37919,4.66013
2.727,22.7061,-1.11266,4.66907
2.727,22.65,-1.3797,4.65906
2.728,22.7088,-1.11318,4.66797
2.728,22.6527,-1.38022,4.65799
2.729,22.7115,-1.11371,4.66688
2.729,22.6554,-1.38074,4.65691
2.73,22.7142,-1.11423,4.66578
2.73,22.658,-1.38126,4.65584
2.731,22.7168,-1.11475,4.66468
2.731,22.6607,-1.38178,4.65476
2.732,22.7195,-1.11528,4.66358
2.732,22.6633,-1.3823,4.65369
2.733,22.7222,-1.1158,4.66248
2.733,22.666,-1.38281,4.65261
2.734,22.7249,-1.11632,4.66138
2.734,22.6686,-1.38333,4.65153
2.735,22.7275,-1.11684,4.66028
2.735,22.6713,-1.38385,4.65045
2.736,22.7302,-1.11737,4.65917
2.736,22.6739,-1.38437,4.64937
2.737,22.7329,-1.11789,4.65807
2.737,22.6765,-1.38488,4.64829
2.738,22.7355,-1.11841,4.65696
2.738,22.6792,-1.3854,4.6472
2.739,22.7382,-1.11893,4.65585
2.739,22.6818,-1.38592,4.64612
2.74,22.7409,-1.11945,4.65475
2.74,22.6844,-1.38643,4.64503
2.741,22.7435,-1.11997,4.65364
2.741,22.6871,-1.38695,4.64395
2.742,22.7462,-1.12049,4.65252
2.742,22.6897,-1.38747,4.64286
2.743,22.7488,-1.12101,4.65141
2.743,22.6923,-1.38798,4.64177
2.744,22.7515,-1.12153,4.6503
2.744,22.695,-1.3885,4.64068
2.745,22.7541,-1.12205,4.64918
2.745,22.6976,-1.38901,4.63959
2.746,22.7568,-1.12257,4.64807
2.746,22.7002,-1.38953,4.6385
2.747,22.7594,-1.12309,4.64695
2.747,22.7028,-1.39004,4.6374
2.748,22.762,-1.12361,4.64583
2.748,22.7054,-1.39056,4.63631
2.749,22.7647,-1.12413,4.64471
2.749,22.708,-1.39107,4.63521
2.75,22.7673,-1.12465,4.64359
2.75,22.7106,-1.39159,4.63411
2.751,22.7699,-1.12517,4.64247
2.751,22.7132,-1.3921,4.63302
2.752,22.7726,-1.12569,4.64135
2.752,22.7159,-1.39262,4.63192
2.753,22.7752,-1.12621,4.64022
2.753,22.7185,-1.39313,4.63082
2.754,22.7778,-1.12673,4.6391
2.754,22.7211,-1.39365,4.62972
2.755,22.7804,-1.12724,4.63797
2.755,22.7237,-1.39416,4.62861
2.756,22.7831,-1.12776,4.63684
2.756,22.7262,-1.39467,4.62751
2.757,22.7857,-1.12828,4.63572
2.757,22.7288,-1.39519,4.6264
2.758,22.7883,-1.1288,4.63459
2.758,22.7314,-1.3957,4.6253
2.759,22.7909,-1.12931,4.63346
2.759,22.734,-1.39621,4.62419
2.76,22.7935,-1.12983,4.63232
2.76,22.7366,-1.39673,4.62308
2.761,22.7961,-1.13035,4.63119
2.761,22.7392,-1.39724,4.62198
2.762,22.7987,-1.13086,4.63006
2.762,22.7418,-1.39775,4.62086
2.763,22.8013,-1.13138,4.62892
2.763,22.7443,-1.39826,4.61975
2.764,22.8039,-1.1319,4.62778
2.764,22.7469,-1.39877,4.61864
2.765,22.8065,-1.13241,4.62664
2.765,22.7495,-1.39929,4.61753
2.766,22.8091,-1.13293,4.62551
2.766,22.7521,-1.3998,4.61641
2.767,22.8117,-1.13344,4.62437
2.767,22.7546,-1.40031,4.6153
2.768,22.8143,-1.13396,4.62322
2.768,22.7572,-1.40082,4.61418
2.769,22.8169,-1.13447,4.62208
2.769,22.7598,-1.40133,4.61306
2.77,22.8195,-1.13499,4.62094
2.77,22.7623,-1.40184,4.61194
2.771,22.8221,-1.1355,4.61979
2.771,22.7649,-1.40235,4.61082
2.772,22.8246,-1.13602,4.61865
2.772,22.7675,-1.40286,4.6097
2.773,22.8272,-1.13653,4.6175
2.773,22.77,-1.40337,4.60858
2.774,22.8298,-1.13705,4.61635
2.774,22.7726,-1.40388,4.60746
2.775,22.8324,-1.13756,4.6152
2.775,22.7751,-1.40439,4.60633
2.776,22.8349,-1.13807,4.61405
2.776,22.7777,-1.4049,4.60521
2.777,22.8375,-1.13859,4.6129
2.777,22.7802,-1.40541,4.60408
2.778,22.8401,-1.1391,4.61175
2.778,22.7828,-1.40592,4.60295
2.779,22.8426,-1.13961,4.61059
2.779,22.7853,-1.40643,4.60183
2.78,22.8452,-1.14012,4.60944
2.78,22.7878,-1.40694,4.6007
2.781,22.8477,-1.14064,4.60828
2.781,22.7904,-1.40745,4.59957
2.782,22.8503,-1.14115,4.60712
2.782,22.7929,-1.40796,4.59843
2.783,22.8529,-1.14166,4.60597
2.783,22.7954,-1.40846,4.5973
2.784,22.8554,-1.14217,4.60481
2.784,22.798,-1.40897,4.59617
2.785,22.858,-1.14268,4.60365
