time,x,y,z
0.727,11.2436,-0.136251,2.16009
0.728,11.2558,0.136798,2.16145
0.728,11.2558,-0.136252,2.16125
0.729,11.2681,0.136797,2.1626
0.729,11.2681,-0.136253,2.16241
0.73,11.2803,0.136795,2.16376
0.73,11.2803,-0.136255,2.16357
0.731,11.2926,0.136794,2.16492
0.731,11.2926,-0.136256,2.16473
0.732,11.3048,0.136793,2.16607
0.732,11.3048,-0.136257,2.16588
0.733,11.317,0.136791,2.16723
0.733,11.317,-0.136259,2.16703
0.734,11.3293,0.13679,2.16838
0.734,11.3293,-0.13626,2.16819
0.735,11.3415,0.136789,2.16953
0.735,11.3415,-0.136261,2.16934
0.736,11.3537,0.136787,2.17068
0.736,11.3537,-0.136263,2.17049
0.737,11.3659,0.136786,2.17183
0.737,11.3659,-0.136264,2.17164
0.738,11.3781,0.136784,2.17297
0.738,11.3781,-0.136266,2.17278
0.739,11.3903,0.136783,2.17412
0.739,11.3903,-0.136267,2.17393
0.74,11.4025,0.136782,2.17526
0.74,11.4025,-0.136268,2.17507
0.741,11.4147,0.13678,2.17641
0.741,11.4146,-0.13627,2.17622
0.742,11.4268,0.136779,2.17755
0.742,11.4268,-0.136271,2.17736
0.743,11.439,0.136777,2.17869
0.743,11.439,-0.136273,2.1785
0.744,11.4511,0.136776,2.17983
0.744,11.4511,-0.136274,2.17964
0.745,11.4633,0.136774,2.18097
0.745,11.4633,-0.136275,2.18078
0.746,11.4754,0.136773,2.1821
0.746,11.4754,-0.136277,2.18191
0.747,11.4876,0.136772,2.18324
0.747,11.4876,-0.136278,2.18305
0.748,11.4997,0.13677,2.18437
0.748,11.4997,-0.13628,2.18418
0.749,11.5118,0.136769,2.18551
0.749,11.5118,-0.136281,2.18532
0.75,11.5239,0.136767,2.18664
0.75,11.5239,-0.136283,2.18645
0.751,11.536,0.136766,2.18777
0.751,11.536,-0.136284,2.18758
0.752,11.5482,0.136764,2.1889
0.752,11.5481,-0.136286,2.18871
0.753,11.5602,0.136763,2.19002
0.753,11.5602,-0.136287,2.18984
0.754,11.5723,0.136761,2.19115
0.754,11.5723,-0.136289,2.19096
0.755,11.5844,0.13676,2.19228
0.755,11.5844,-0.13629,2.19209
0.756,11.5965,0.136758,2.1934
0.756,11.5965,-0.136292,2.19321
0.757,11.6086,0.136757,2.19452
0.757,11.6086,-0.136293,2.19434
0.758,11.6206,0.136755,2.19564
0.758,11.6206,-0.136295,2.19546
0.759,11.6327,0.136754,2.19676
0.759,11.6327,-0.136296,2.19658
0.76,11.6447,0.136752,2.19788
0.76,11.6447,-0.136298,2.1977
0.761,11.6568,0.136751,2.199
0.761,11.6568,-0.136299,2.19882
0.762,11.6688,0.136749,2.20012
0.762,11.6688,-0.136301,2.19993
0.763,11.6808,0.136748,2.20123
0.763,11.6808,-0.136302,2.20105
0.764,11.6929,0.136746,2.20235
0.764,11.6929,-0.136304,2.20216
0.765,11.7049,0.136745,2.20346
0.765,11.7049,-0.136305,2.20327
0.766,11.7169,0.136743,2.20457
0.766,11.7169,-0.136307,2.20439
0.767,11.7289,0.136742,2.20568
0.767,11.7289,-0.136308,2.2055
0.768,11.7409,0.13674,2.20679
0.768,11.7409,-0.13631,2.2066
0.769,11.7529,0.136738,2.2079
0.769,11.7529,-0.136311,2.20771
0.77,11.7649,0.136737,2.209
0.77,11.7649,-0.136313,2.20882
0.771,11.7769,0.136735,2.21011
0.771,11.7768,-0.136315,2.20992
0.772,11.7888,0.136734,2.21121
0.772,11.7888,-0.136316,2.21103
0.773,11.8008,0.136732,2.21231
0.773,11.8008,-0.136318,2.21213
0.774,11.8127,0.136731,2.21341
0.774,11.8127,-0.136319,2.21323
0.775,11.8247,0.136729,2.21451
0.775,11.8247,-0.136321,2.21433
0.776,11.8366,0.136727,2.21561
0.776,11.8366,-0.136323,2.21543
0.777,11.8486,0.136726,2.21671
0.777,11.8486,-0.136324,2.21653
0.778,11.8605,0.136724,2.21781
0.778,11.8605,-0.136326,2.21762
0.779,11.8724,0.136723,2.2189
0.779,11.8724,-0.136327,2.21872
0.78,11.8844,0.136721,2.22
0.78,11.8843,-0.136329,2.21981
0.781,11.8963,0.136719,2.22109
0.781,11.8963,-0.136331,2.22091
0.782,11.9082,0.136718,2.22218
0.782,11.9082,-0.136332,2.222
0.783,11.9201,0.136716,2.22327
0.783,11.9201,-0.136334,2.22309
0.784,11.932,0.136714,2.22436
0.784,11.9319,-0.136335,2.22418
0.785,11.9439,0.136713,2.22544
0.785,11.9438,-0.136337,2.22526
0.786,11.9557,0.136711,2.22653
0.786,11.9557,-0.136339,2.22635
0.787,11.9676,0.13671,2.22762
0.787,11.9676,-0.13634,2.22744
0.788,11.9795,0.136708,2.2287
0.788,11.9795,-0.136342,2.22852
0.789,11.9913,0.136706,2.22978
0.789,11.9913,-0.136344,2.2296
0.79,12.0032,0.136705,2.23086
0.79,12.0032,-0.136345,2.23068
0.791,12.015,0.136703,2.23194
0.791,12.015,-0.136347,2.23176
0.792,12.0269,0.136701,2.23302
0.792,12.0269,-0.136349,2.23284
0.793,12.0387,0.136699,2.2341
0.793,12.0387,-0.13635,2.23392
0.794,12.0505,0.136698,2.23517
0.794,12.0505,-0.136352,2.235
0.795,12.0624,0.136696,2.23625
0.795,12.0623,-0.136354,2.23607
0.796,12.0742,0.136694,2.23732
0.796,12.0742,-0.136356,2.23715
0.797,12.086,0.136693,2.2384
0.797,12.086,-0.136357,2.23822
0.798,12.0978,0.136691,2.23947
0.798,12.0978,-0.136359,2.23929
0.799,12.1096,0.136689,2.24054
0.799,12.1096,-0.136361,2.24036
0.8,12.1214,0.136688,2.2416
0.8,12.1214,-0.136362,2.24143
0.801,12.1332,0.136686,2.24267
0.801,12.1331,-0.136364,2.2425
0.802,12.1449,0.136684,2.24374
0.802,12.1449,-0.136366,2.24356
0.803,12.1567,0.136682,2.2448
0.803,12.1567,-0.136368,2.24463
0.804,12.1685,0.136681,2.24587
0.804,12.1684,-0.136369,2.24569
0.805,12.1802,0.136679,2.24693
0.805,12.1802,-0.136371,2.24675
0.806,12.192,0.136677,2.24799
0.806,12.192,-0.136373,2.24782
0.807,12.2037,0.136675,2.24905
0.807,12.2037,-0.136375,2.24888
0.808,12.2155,0.136674,2.25011
0.808,12.2154,-0.136376,2.24994
0.809,12.2272,0.136672,2.25117
0.809,12.2272,-0.136378,2.25099
0.81,12.2389,0.13667,2.25222
0.81,12.2389,-0.13638,2.25205
0.811,12.2506,0.136668,2.25328
0.811,12.2506,-0.136382,2.2531
0.812,12.2624,0.136667,2.25433
0.812,12.2623,-0.136383,2.25416
0.813,12.2741,0.136665,2.25538
0.813,12.274,-0.136385,2.25521
0.814,12.2858,0.136663,2.25644
0.814,12.2857,-0.136387,2.25626
0.815,12.2975,0.136661,2.25749
0.815,12.2974,-0.136389,2.25731
0.816,12.3091,0.136659,2.25853
0.816,12.3091,-0.136391,2.25836
0.817,12.3208,0.136658,2.25958
0.817,12.3208,-0.136392,2.25941
0.818,12.3325,0.136656,2.26063
0.818,12.3325,-0.136394,2.26046
0.819,12.3442,0.136654,2.26167
0.819,12.3441,-0.136396,2.2615
0.82,12.3558,0.136652,2.26272
0.82,12.3558,-0.136398,2.26255
0.821,12.3675,0.13665,2.26376
0.821,12.3675,-0.1364,2.26359
0.822,12.3791,0.136648,2.2648
0.822,12.3791,-0.136402,2.26463
0.823,12.3908,0.136647,2.26584
0.823,12.3908,-0.136403,2.26567
0.824,12.4024,0.136645,2.26688
0.824,12.4024,-0.136405,2.26671
0.825,12.4141,0.136643,2.26792
0.825,12.414,-0.136407,2.26775
0.826,12.4257,0.136641,2.26896
0.826,12.4257,-0.136409,2.26879
0.827,12.4373,0.136639,2.26999
0.827,12.4373,-0.136411,2.26982
0.828,12.4489,0.136637,2.27103
0.828,12.4489,-0.136413,2.27086
0.829,12.4605,0.136636,2.27206
0.829,12.4605,-0.136414,2.27189
0.83,12.4721,0.136634,2.27309
0.83,12.4721,-0.136416,2.27292
0.831,12.4837,0.136632,2.27412
0.831,12.4837,-0.136418,2.27395
0.832,12.4953,0.13663,2.27515
0.832,12.4953,-0.13642,2.27498
0.833,12.5069,0.136628,2.27618
0.833,12.5069,-0.136422,2.27601
0.834,12.5185,0.136626,2.2772
0.834,12.5184,-0.136424,2.27704
0.835,12.53,0.136624,2.27823
0.835,12.53,-0.136426,2.27806
0.836,12.5416,0.136622,2.27925
0.836,12.5416,-0.136428,2.27909
0.837,12.5532,0.13662,2.28028
0.837,12.5531,-0.136429,2.28011
0.838,12.5647,0.136619,2.2813
0.838,12.5647,-0.136431,2.28113
0.839,12.5762,0.136617,2.28232
0.839,12.5762,-0.136433,2.28216
0.84,12.5878,0.136615,2.28334
0.84,12.5878,-0.136435,2.28318
0.841,12.5993,0.136613,2.28436
0.841,12.5993,-0.136437,2.28419
0.842,12.6108,0.136611,2.28538
0.842,12.6108,-0.136439,2.28521
0.843,12.6224,0.136609,2.28639
0.843,12.6223,-0.136441,2.28623
0.844,12.6339,0.136607,2.28741
0.844,12.6338,-0.136443,2.28724
0.845,12.6454,0.136605,2.28842
0.845,12.6454,-0.136445,2.28826
0.846,12.6569,0.136603,2.28943
0.846,12.6569,-0.136447,2.28927
0.847,12.6684,0.136601,2.29044
0.847,12.6683,-0.136449,2.29028
0.848,12.6799,0.136599,2.29145
0.848,12.6798,-0.136451,2.29129
0.849,12.6914,0.136597,2.29246
0.849,12.6913,-0.136453,2.2923
0.85,12.7028,0.136595,2.29347
0.85,12.7028,-0.136455,2.29331
0.851,12.7143,0.136593,2.29447
0.851,12.7143,-0.136457,2.29431
0.852,12.7258,0.136591,2.29548
0.852,12.7257,-0.136458,2.29532
0.853,12.7372,0.13659,2.29648
0.853,12.7372,-0.13646,2.29632
0.854,12.7487,0.136588,2.29749
0.854,12.7486,-0.136462,2.29733
0.855,12.7601,0.136586,2.29849
0.855,12.7601,-0.136464,2.29833
0.856,12.7716,0.136584,2.29949
0.856,12.7715,-0.136466,2.29933
0.857,12.783,0.136582,2.30049
0.857,12.783,-0.136468,2.30033
0.858,12.7944,0.13658,2.30148
0.858,12.7944,-0.13647,2.30133
0.859,12.8058,0.136578,2.30248
0.859,12.8058,-0.136472,2.30232
0.86,12.8173,0.136576,2.30348
0.86,12.8172,-0.136474,2.30332
0.861,12.8287,0.136574,2.30447
0.861,12.8286,-0.136476,2.30431
0.862,12.8401,0.136572,2.30546
0.862,12.84,-0.136478,2.30531
0.863,12.8515,0.13657,2.30646
0.863,12.8514,-0.13648,2.3063
0.864,12.8629,0.136568,2.30745
0.864,12.8628,-0.136482,2.30729
0.865,12.8742,0.136566,2.30844
0.865,12.8742,-0.136484,2.30828
0.866,12.8856,0.136564,2.30942
0.866,12.8856,-0.136486,2.30927
0.867,12.897,0.136562,2.31041
0.867,12.897,-0.136488,2.31025
0.868,12.9084,0.136559,2.3114
0.868,12.9083,-0.13649,2.31124
0.869,12.9197,0.136557,2.31238
0.869,12.9197,-0.136493,2.31223
0.87,12.9311,0.136555,2.31336
0.87,12.931,-0.136495,2.31321
0.871,12.9424,0.136553,2.31435
0.871,12.9424,-0.136497,2.31419
0.872,12.9538,0.136551,2.31533
0.872,12.9537,-0.136499,2.31517
0.873,12.9651,0.136549,2.31631
0.873,12.9651,-0.136501,2.31615
0.874,12.9764,0.136547,2.31729
0.874,12.9764,-0.136503,2.31713
0.875,12.9878,0.136545,2.31826
0.875,12.9877,-0.136505,2.31811
0.876,12.9991,0.136543,2.31924
0.876,12.999,-0.136507,2.31909
0.877,13.0104,0.136541,2.32021
0.877,13.0104,-0.136509,2.32006
0.878,13.0217,0.136539,2.32119
0.878,13.0217,-0.136511,2.32104
0.879,13.033,0.136537,2.32216
0.879,13.033,-0.136513,2.32201
0.88,13.0443,0.136535,2.32313
0.88,13.0443,-0.136515,2.32298
0.881,13.0556,0.136533,2.3241
0.881,13.0555,-0.136517,2.32395
0.882,13.0669,0.136531,2.32507
0.882,13.0668,-0.136519,2.32492
0.883,13.0781,0.136529,2.32604
0.883,13.0781,-0.136521,2.32589
0.884,13.0894,0.136526,2.32701
0.884,13.0894,-0.136524,2.32686
0.885,13.1007,0.136524,2.32797
0.885,13.1006,-0.136526,2.32782
0.886,13.1119,0.136522,2.32894
0.886,13.1119,-0.136528,2.32879
0.887,13.1232,0.13652,2.3299
0.887,13.1231,-0.13653,2.32975
0.888,13.1344,0.136518,2.33086
0.888,13.1344,-0.136532,2.33071
0.889,13.1457,0.136516,2.33182
0.889,13.1456,-0.136534,2.33167
0.89,13.1569,0.136514,2.33278
0.89,13.1569,-0.136536,2.33263
0.891,13.1681,0.136512,2.33374
0.891,13.1681,-0.136538,2.33359
0.892,13.1794,0.13651,2.3347
0.892,13.1793,-0.13654,2.33455
0.893,13.1906,0.136507,2.33565
0.893,13.1905,-0.136543,2.33551
0.894,13.2018,0.136505,2.33661
0.894,13.2017,-0.136545,2.33646
0.895,13.213,0.136503,2.33756
0.895,13.213,-0.136547,2.33742
0.896,13.2242,0.136501,2.33851
0.896,13.2242,-0.136549,2.33837
0.897,13.2354,0.136499,2.33946
0.897,13.2353,-0.136551,2.33932
0.898,13.2466,0.136497,2.34041
0.898,13.2465,-0.136553,2.34027
0.899,13.2578,0.136495,2.34136
0.899,13.2577,-0.136555,2.34122
0.9,13.2689,0.136492,2.34231
0.9,13.2689,-0.136558,2.34217
0.901,13.2801,0.13649,2.34326
0.901,13.2801,-0.13656,2.34311
0.902,13.2913,0.136488,2.3442
0.902,13.2912,-0.136562,2.34406
0.903,13.3024,0.136486,2.34515
0.903,13.3024,-0.136564,2.345
0.904,13.3136,0.136484,2.34609
0.904,13.3135,-0.136566,2.34595
0.905,13.3247,0.136482,2.34703
0.905,13.3247,-0.136568,2.34689
0.906,13.3359,0.136479,2.34797
0.906,13.3358,-0.136571,2.34783
0.907,13.347,0.136477,2.34891
0.907,13.347,-0.136573,2.34877
0.908,13.3581,0.136475,2.34985
0.908,13.3581,-0.136575,2.34971
0.909,13.3692,0.136473,2.35079
0.909,13.3692,-0.136577,2.35065
0.91,13.3804,0.136471,2.35172
0.91,13.3803,-0.136579,2.35158
0.911,13.3915,0.136468,2.35266
0.911,13.3914,-0.136582,2.35252
0.912,13.4026,0.136466,2.35359
0.912,13.4025,-0.136584,2.35345
0.913,13.4137,0.136464,2.35453
0.913,13.4136,-0.136586,2.35439
0.914,13.4248,0.136462,2.35546
0.914,13.4247,-0.136588,2.35532
0.915,13.4359,0.13646,2.35639
0.915,13.4358,-0.13659,2.35625
0.916,13.4469,0.136457,2.35732
0.916,13.4469,-0.136593,2.35718
0.917,13.458,0.136455,2.35824
0.917,13.458,-0.136595,2.35811
0.918,13.4691,0.136453,2.35917
0.918,13.469,-0.136597,2.35903
0.919,13.4801,0.136451,2.3601
0.919,13.4801,-0.136599,2.35996
0.92,13.4912,0.136448,2.36102
0.92,13.4912,-0.136601,2.36088
0.921,13.5023,0.136446,2.36194
0.921,13.5022,-0.136604,2.36181
0.922,13.5133,0.136444,2.36286
0.922,13.5133,-0.136606,2.36273
0.923,13.5243,0.136442,2.36379
0.923,13.5243,-0.136608,2.36365
0.924,13.5354,0.13644,2.36471
0.924,13.5353,-0.13661,2.36457
0.925,13.5464,0.136437,2.36562
0.925,13.5464,-0.136613,2.36549
0.926,13.5574,0.136435,2.36654
0.926,13.5574,-0.136615,2.36641
0.927,13.5685,0.136433,2.36746
0.927,13.5684,-0.136617,2.36732
0.928,13.5795,0.136431,2.36837
0.928,13.5794,-0.136619,2.36824
0.929,13.5905,0.136428,2.36929
0.929,13.5904,-0.136622,2.36915
0.93,13.6015,0.136426,2.3702
0.93,13.6014,-0.136624,2.37007
0.931,13.6125,0.136424,2.37111
0.931,13.6124,-0.136626,2.37098
0.932,13.6235,0.136421,2.37202
0.932,13.6234,-0.136628,2.37189
0.933,13.6344,0.136419,2.37293
0.933,13.6344,-0.136631,2.3728
0.934,13.6454,0.136417,2.37384
0.934,13.6454,-0.136633,2.37371
0.935,13.6564,0.136415,2.37474
0.935,13.6563,-0.136635,2.37461
0.936,13.6674,0.136412,2.37565
0.936,13.6673,-0.136638,2.37552
0.937,13.6783,0.13641,2.37656
0.937,13.6783,-0.13664,2.37643
0.938,13.6893,0.136408,2.37746
0.938,13.6892,-0.136642,2.37733
0.939,13.7002,0.136406,2.37836
0.939,13.7002,-0.136644,2.37823
0.94,13.7112,0.136403,2.37926
0.94,13.7111,-0.136647,2.37913
0.941,13.7221,0.136401,2.38016
0.941,13.7221,-0.136649,2.38003
0.942,13.733,0.136399,2.38106
0.942,13.733,-0.136651,2.38093
0.943,13.744,0.136396,2.38196
0.943,13.7439,-0.136654,2.38183
0.944,13.7549,0.136394,2.38285
0.944,13.7548,-0.136656,2.38273
0.945,13.7658,0.136392,2.38375
0.945,13.7657,-0.136658,2.38362
0.946,13.7767,0.136389,2.38464
0.946,13.7767,-0.136661,2.38452
0.947,13.7876,0.136387,2.38554
0.947,13.7876,-0.136663,2.38541
0.948,13.7985,0.136385,2.38643
0.948,13.7985,-0.136665,2.3863
0.949,13.8094,0.136382,2.38732
0.949,13.8093,-0.136668,2.3872
0.95,13.8203,0.13638,2.38821
0.95,13.8202,-0.13667,2.38809
0.951,13.8312,0.136378,2.3891
0.951,13.8311,-0.136672,2.38897
0.952,13.842,0.136375,2.38998
0.952,13.842,-0.136674,2.38986
0.953,13.8529,0.136373,2.39087
0.953,13.8529,-0.136677,2.39075
0.954,13.8638,0.136371,2.39176
0.954,13.8637,-0.136679,2.39163
0.955,13.8746,0.136368,2.39264
0.955,13.8746,-0.136681,2.39252
0.956,13.8855,0.136366,2.39352
0.956,13.8854,-0.136684,2.3934
0.957,13.8963,0.136364,2.3944
0.957,13.8963,-0.136686,2.39428
0.958,13.9072,0.136361,2.39528
0.958,13.9071,-0.136689,2.39516
0.959,13.918,0.136359,2.39616
0.959,13.918,-0.136691,2.39604
0.96,13.9288,0.136357,2.39704
0.96,13.9288,-0.136693,2.39692
0.961,13.9397,0.136354,2.39792
0.961,13.9396,-0.136696,2.3978
0.962,13.9505,0.136352,2.39879
0.962,13.9504,-0.136698,2.39868
0.963,13.9613,0.13635,2.39967
0.963,13.9612,-0.1367,2.39955
0.964,13.9721,0.136347,2.40054
0.964,13.972,-0.136703,2.40042
0.965,13.9829,0.136345,2.40141
0.965,13.9828,-0.136705,2.4013
0.966,13.9937,0.136343,2.40229
0.966,13.9936,-0.136707,2.40217
0.967,14.0045,0.13634,2.40316
0.967,14.0044,-0.13671,2.40304
0.968,14.0153,0.136338,2.40403
0.968,14.0152,-0.136712,2.40391
0.969,14.026,0.136335,2.40489
0.969,14.026,-0.136715,2.40478
0.97,14.0368,0.136333,2.40576
0.97,14.0368,-0.136717,2.40564
0.971,14.0476,0.136331,2.40663
0.971,14.0475,-0.136719,2.40651
0.972,14.0583,0.136328,2.40749
0.972,14.0583,-0.136722,2.40738
0.973,14.0691,0.136326,2.40835
0.973,14.0691,-0.136724,2.40824
0.974,14.0799,0.136324,2.40921
0.974,14.0798,-0.136726,2.4091
0.975,14.0906,0.136321,2.41008
0.975,14.0906,-0.136729,2.40996
0.976,14.1013,0.136319,2.41094
0.976,14.1013,-0.136731,2.41082
0.977,14.1121,0.136316,2.41179
0.977,14.112,-0.136734,2.41168
0.978,14.1228,0.136314,2.41265
0.978,14.1228,-0.136736,2.41254
0.979,14.1335,0.136312,2.41351
0.979,14.1335,-0.136738,2.4134
0.98,14.1442,0.136309,2.41436
0.98,14.1442,-0.136741,2.41425
0.981,14.155,0.136307,2.41522
0.981,14.1549,-0.136743,2.41511
0.982,14.1657,0.136304,2.41607
0.982,14.1656,-0.136746,2.41596
0.983,14.1764,0.136302,2.41692
0.983,14.1763,-0.136748,2.41681
0.984,14.1871,0.1363,2.41777
0.984,14.187,-0.13675,2.41766
0.985,14.1978,0.136297,2.41862
0.985,14.1977,-0.136753,2.41852
0.986,14.2084,0.136295,2.41947
0.986,14.2084,-0.136755,2.41936
0.987,14.2191,0.136292,2.42032
0.987,14.2191,-0.136758,2.42021
0.988,14.2298,0.13629,2.42117
0.988,14.2297,-0.13676,2.42106
0.989,14.2405,0.136287,2.42201
0.989,14.2404,-0.136763,2.4219
0.99,14.2511,0.136285,2.42285
0.99,14.2511,-0.136765,2.42275
0.991,14.2618,0.136283,2.4237
0.991,14.2617,-0.136767,2.42359
0.992,14.2724,0.13628,2.42454
0.992,14.2724,-0.13677,2.42443
0.993,14.2831,0.136278,2.42538
0.993,14.283,-0.136772,2.42528
0.994,14.2937,0.136275,2.42622
0.994,14.2937,-0.136775,2.42612
0.995,14.3044,0.136273,2.42706
0.995,14.3043,-0.136777,2.42695
0.996,14.315,0.13627,2.42789
0.996,14.3149,-0.13678,2.42779
0.997,14.3256,0.136268,2.42873
0.997,14.3256,-0.136782,2.42863
0.998,14.3362,0.136265,2.42957
0.998,14.3362,-0.136784,2.42946
0.999,14.3468,0.136263,2.4304
0.999,14.3468,-0.136787,2.4303
1,14.3574,0.136261,2.43123
1,14.3574,-0.136789,2.43113
1.001,14.368,0.136258,2.43206
1.001,14.368,-0.136792,2.43196
1.002,14.3786,0.136256,2.43289
1.002,14.3786,-0.136794,2.43279
1.003,14.3892,0.136253,2.43372
1.003,14.3892,-0.136797,2.43362
1.004,14.3998,0.136251,2.43455
1.004,14.3998,-0.136799,2.43445
1.005,14.4104,0.136248,2.43538
1.005,14.4103,-0.136802,2.43528
1.006,14.421,0.136246,2.43621
1.006,14.4209,-0.136804,2.43611
1.007,14.4315,0.136243,2.43703
1.007,14.4315,-0.136807,2.43693
1.008,14.4421,0.136241,2.43785
1.008,14.4421,-0.136809,2.43776
1.009,14.4527,0.136238,2.43868
1.009,14.4526,-0.136812,2.43858
1.01,14.4632,0.136236,2.4395
1.01,14.4632,-0.136814,2.4394
1.011,14.4738,0.136234,2.44032
1.011,14.4737,-0.136816,2.44022
1.012,14.4843,0.136231,2.44114
1.012,14.4843,-0.136819,2.44104
1.013,14.4948,0.136229,2.44196
1.013,14.4948,-0.136821,2.44186
1.014,14.5054,0.136226,2.44277
1.014,14.5053,-0.136824,2.44268
1.015,14.5159,0.136224,2.44359
1.015,14.5158,-0.136826,2.44349
1.016,14.5264,0.136221,2.4444
1.016,14.5264,-0.136829,2.44431
1.017,14.5369,0.136219,2.44522
1.017,14.5369,-0.136831,2.44512
1.018,14.5475,0.136216,2.44603
1.018,14.5474,-0.136834,2.44594
1.019,14.558,0.136214,2.44684
1.019,14.5579,-0.136836,2.44675
1.02,14.5685,0.136211,2.44765
1.02,14.5684,-0.136839,2.44756
1.021,14.579,0.136209,2.44846
1.021,14.5789,-0.136841,2.44837
1.022,14.5894,0.136206,2.44927
1.022,14.5894,-0.136844,2.44918
1.023,14.5999,0.136204,2.45008
1.023,14.5999,-0.136846,2.44999
1.024,14.6104,0.136201,2.45088
1.024,14.6103,-0.136849,2.45079
1.025,14.6209,0.136199,2.45169
1.025,14.6208,-0.136851,2.4516
1.026,14.6313,0.136196,2.45249
1.026,14.6313,-0.136854,2.4524
1.027,14.6418,0.136194,2.45329
1.027,14.6417,-0.136856,2.4532
1.028,14.6523,0.136191,2.45409
1.028,14.6522,-0.136859,2.45401
1.029,14.6627,0.136189,2.45489
1.029,14.6626,-0.136861,2.45481
1.03,14.6732,0.136186,2.45569
1.03,14.6731,-0.136864,2.45561
1.031,14.6836,0.136184,2.45649
1.031,14.6835,-0.136866,2.45641
1.032,14.694,0.136181,2.45729
1.032,14.694,-0.136869,2.4572
1.033,14.7045,0.136179,2.45808
1.033,14.7044,-0.136871,2.458
1.034,14.7149,0.136176,2.45888
1.034,14.7148,-0.136874,2.45879
1.035,14.7253,0.136174,2.45967
1.035,14.7252,-0.136876,2.45959
1.036,14.7357,0.136171,2.46047
1.036,14.7357,-0.136879,2.46038
1.037,14.7461,0.136169,2.46126
1.037,14.7461,-0.136881,2.46117
1.038,14.7565,0.136166,2.46205
1.038,14.7565,-0.136884,2.46196
1.039,14.7669,0.136164,2.46284
1.039,14.7669,-0.136886,2.46275
1.04,14.7773,0.136161,2.46363
1.04,14.7773,-0.136889,2.46354
1.041,14.7877,0.136159,2.46441
1.041,14.7876,-0.136891,2.46433
1.042,14.7981,0.136156,2.4652
1.042,14.798,-0.136894,2.46512
1.043,14.8085,0.136153,2.46598
1.043,14.8084,-0.136897,2.4659
1.044,14.8188,0.136151,2.46677
1.044,14.8188,-0.136899,2.46669
1.045,14.8292,0.136148,2.46755
1.045,14.8291,-0.136902,2.46747
1.046,14.8396,0.136146,2.46833
1.046,14.8395,-0.136904,2.46825
1.047,14.8499,0.136143,2.46911
1.047,14.8499,-0.136907,2.46903
1.048,14.8603,0.136141,2.46989
1.048,14.8602,-0.136909,2.46981
1.049,14.8706,0.136138,2.47067
1.049,14.8705,-0.136912,2.47059
1.05,14.8809,0.136136,2.47145
1.05,14.8809,-0.136914,2.47137
1.051,14.8913,0.136133,2.47222
1.051,14.8912,-0.136917,2.47215
1.052,14.9016,0.136131,2.473
1.052,14.9015,-0.136919,2.47292
1.053,14.9119,0.136128,2.47377
1.053,14.9119,-0.136922,2.4737
1.054,14.9222,0.136126,2.47454
1.054,14.9222,-0.136924,2.47447
1.055,14.9326,0.136123,2.47532
1.055,14.9325,-0.136927,2.47524
1.056,14.9429,0.136121,2.47609
1.056,14.9428,-0.136929,2.47601
1.057,14.9532,0.136118,2.47686
1.057,14.9531,-0.136932,2.47678
1.058,14.9635,0.136115,2.47762
1.058,14.9634,-0.136935,2.47755
1.059,14.9738,0.136113,2.47839
1.059,14.9737,-0.136937,2.47832
1.06,14.984,0.13611,2.47916
1.06,14.984,-0.13694,2.47909
1.061,14.9943,0.136108,2.47992
1.061,14.9943,-0.136942,2.47985
1.062,15.0046,0.136105,2.48069
1.062,15.0045,-0.136945,2.48062
1.063,15.0149,0.136103,2.48145
1.063,15.0148,-0.136947,2.48138
1.064,15.0251,0.1361,2.48221
1.064,15.0251,-0.13695,2.48214
1.065,15.0354,0.136098,2.48297
1.065,15.0353,-0.136952,2.4829
1.066,15.0457,0.136095,2.48373
1.066,15.0456,-0.136955,2.48366
1.067,15.0559,0.136092,2.48449
1.067,15.0558,-0.136958,2.48442
1.068,15.0662,0.13609,2.48525
1.068,15.0661,-0.13696,2.48518
1.069,15.0764,0.136087,2.486
1.069,15.0763,-0.136963,2.48594
1.07,15.0866,0.136085,2.48676
1.07,15.0866,-0.136965,2.48669
1.071,15.0969,0.136082,2.48751
1.071,15.0968,-0.136968,2.48745
1.072,15.1071,0.13608,2.48827
1.072,15.107,-0.13697,2.4882
1.073,15.1173,0.136077,2.48902
1.073,15.1172,-0.136973,2.48895
1.074,15.1275,0.136075,2.48977
1.074,15.1275,-0.136975,2.4897
1.075,15.1377,0.136072,2.49052
1.075,15.1377,-0.136978,2.49045
1.076,15.1479,0.136069,2.49127
1.076,15.1479,-0.136981,2.4912
1.077,15.1581,0.136067,2.49201
1.077,15.1581,-0.136983,2.49195
1.078,15.1683,0.136064,2.49276
1.078,15.1683,-0.136986,2.4927
1.079,15.1785,0.136062,2.49351
1.079,15.1784,-0.136988,2.49344
1.08,15.1887,0.136059,2.49425
1.08,15.1886,-0.136991,2.49419
1.081,15.1989,0.136057,2.49499
1.081,15.1988,-0.136993,2.49493
1.082,15.209,0.136054,2.49574
1.082,15.209,-0.136996,2.49568
1.083,15.2192,0.136051,2.49648
1.083,15.2191,-0.136999,2.49642
1.084,15.2294,0.136049,2.49722
1.084,15.2293,-0.137001,2.49716
1.085,15.2395,0.136046,2.49796
1.085,15.2395,-0.137004,2.4979
1.086,15.2497,0.136044,2.49869
1.086,15.2496,-0.137006,2.49864
1.087,15.2598,0.136041,2.49943
1.087,15.2598,-0.137009,2.49937
