time,x,y,z
2.351,16.4463,-0.240476,16.2971
2.351,16.3705,0.0111355,16.2229
2.352,16.4465,-0.240998,16.2951
2.352,16.3711,0.0108902,16.2215
2.353,16.4467,-0.241518,16.2932
2.353,16.3718,0.0106419,16.22
2.354,16.4468,-0.242036,16.2912
2.354,16.3724,0.0103905,16.2184
2.355,16.447,-0.242551,16.2892
2.355,16.373,0.0101363,16.2169
2.356,16.4472,-0.243065,16.2873
2.356,16.3736,0.00987916,16.2154
2.357,16.4474,-0.243576,16.2853
2.357,16.3742,0.00961929,16.2139
2.358,16.4475,-0.244085,16.2833
2.358,16.3748,0.00935671,16.2123
2.359,16.4477,-0.244592,16.2813
2.359,16.3754,0.00909148,16.2107
2.36,16.4478,-0.245097,16.2793
2.36,16.376,0.00882369,16.2092
2.361,16.448,-0.245601,16.2773
2.361,16.3766,0.00855338,16.2076
2.362,16.4482,-0.246102,16.2753
2.362,16.3771,0.00828061,16.206
2.363,16.4483,-0.246602,16.2733
2.363,16.3777,0.00800545,16.2044
2.364,16.4485,-0.2471,16.2713
2.364,16.3783,0.00772796,16.2029
2.365,16.4486,-0.247596,16.2693
2.365,16.3788,0.00744817,16.2013
2.366,16.4488,-0.24809,16.2673
2.366,16.3793,0.00716616,16.1996
2.367,16.4489,-0.248583,16.2653
2.367,16.3799,0.00688197,16.198
2.368,16.449,-0.249075,16.2633
2.368,16.3804,0.00659564,16.1964
2.369,16.4492,-0.249564,16.2613
2.369,16.3809,0.00630724,16.1948
2.37,16.4493,-0.250053,16.2593
2.37,16.3814,0.0060168,16.1931
2.371,16.4494,-0.25054,16.2572
2.371,16.3819,0.00572438,16.1915
2.372,16.4496,-0.251025,16.2552
2.372,16.3824,0.00543002,16.1898
2.373,16.4497,-0.251509,16.2532
2.373,16.3829,0.00513375,16.1881
2.374,16.4498,-0.251992,16.2511
2.374,16.3834,0.00483564,16.1865
2.375,16.4499,-0.252473,16.2491
2.375,16.3838,0.0045357,16.1848
2.376,16.45,-0.252953,16.2471
2.376,16.3843,0.00423399,16.1831
2.377,16.4502,-0.253432,16.245
2.377,16.3848,0.00393055,16.1814
2.378,16.4503,-0.253909,16.243
2.378,16.3852,0.0036254,16.1797
2.379,16.4504,-0.254385,16.2409
2.379,16.3857,0.0033186,16.178
2.38,16.4505,-0.254861,16.2388
2.38,16.3861,0.00301017,16.1763
2.381,16.4506,-0.255335,16.2368
2.381,16.3865,0.00270015,16.1745
2.382,16.4507,-0.255807,16.2347
2.382,16.387,0.00238857,16.1728
2.383,16.4508,-0.256279,16.2327
2.383,16.3874,0.00207547,16.1711
2.384,16.4509,-0.25675,16.2306
2.384,16.3878,0.00176088,16.1693
2.385,16.4509,-0.257219,16.2285
2.385,16.3882,0.00144484,16.1676
2.386,16.451,-0.257688,16.2264
2.386,16.3886,0.00112736,16.1658
2.387,16.4511,-0.258156,16.2243
2.387,16.389,0.00080848,16.164
2.388,16.4512,-0.258622,16.2223
2.388,16.3894,0.000488234,16.1623
2.389,16.4512,-0.259088,16.2202
2.389,16.3897,0.000166646,16.1605
2.39,16.4513,-0.259552,16.2181
2.39,16.3901,-0.000156256,16.1587
2.391,16.4514,-0.260016,16.216
2.391,16.3905,-0.000480445,16.1569
2.392,16.4514,-0.260479,16.2139
2.392,16.3908,-0.000805894,16.1551
2.393,16.4515,-0.260941,16.2118
2.393,16.3912,-0.00113258,16.1533
2.394,16.4516,-0.261402,16.2096
2.394,16.3915,-0.00146047,16.1515
2.395,16.4516,-0.261863,16.2075
2.395,16.3919,-0.00178955,16.1496
2.396,16.4517,-0.262322,16.2054
2.396,16.3922,-0.00211979,16.1478
2.397,16.4517,-0.262781,16.2033
2.397,16.3925,-0.00245117,16.146
2.398,16.4517,-0.263238,16.2012
2.398,16.3929,-0.00278367,16.1441
2.399,16.4518,-0.263695,16.199
2.399,16.3932,-0.00311726,16.1423
2.4,16.4518,-0.264152,16.1969
2.4,16.3935,-0.00345192,16.1404
2.401,16.4518,-0.264607,16.1947
2.401,16.3938,-0.00378763,16.1385
2.402,16.4519,-0.265062,16.1926
2.402,16.3941,-0.00412437,16.1367
2.403,16.4519,-0.265516,16.1905
2.403,16.3944,-0.00446213,16.1348
2.404,16.4519,-0.26597,16.1883
2.404,16.3947,-0.00480087,16.1329
2.405,16.4519,-0.266422,16.1861
2.405,16.3949,-0.00514059,16.131
2.406,16.4519,-0.266874,16.184
2.406,16.3952,-0.00548125,16.1291
2.407,16.452,-0.267326,16.1818
2.407,16.3955,-0.00582286,16.1272
2.408,16.452,-0.267777,16.1797
2.408,16.3957,-0.00616538,16.1253
2.409,16.452,-0.268227,16.1775
2.409,16.396,-0.0065088,16.1234
2.41,16.452,-0.268676,16.1753
2.41,16.3962,-0.0068531,16.1215
2.411,16.4519,-0.269125,16.1731
2.411,16.3965,-0.00719826,16.1195
2.412,16.4519,-0.269573,16.1709
2.412,16.3967,-0.00754428,16.1176
2.413,16.4519,-0.270021,16.1687
2.413,16.3969,-0.00789112,16.1157
2.414,16.4519,-0.270468,16.1666
2.414,16.3971,-0.00823879,16.1137
2.415,16.4519,-0.270914,16.1644
2.415,16.3973,-0.00858726,16.1117
2.416,16.4518,-0.27136,16.1622
2.416,16.3976,-0.00893651,16.1098
2.417,16.4518,-0.271806,16.16
2.417,16.3978,-0.00928654,16.1078
2.418,16.4518,-0.272251,16.1577
2.418,16.398,-0.00963732,16.1058
2.419,16.4517,-0.272695,16.1555
2.419,16.3981,-0.00998885,16.1039
2.42,16.4517,-0.273139,16.1533
2.42,16.3983,-0.0103411,16.1019
2.421,16.4517,-0.273582,16.1511
2.421,16.3985,-0.0106941,16.0999
2.422,16.4516,-0.274025,16.1489
2.422,16.3987,-0.0110478,16.0979
2.423,16.4516,-0.274467,16.1466
2.423,16.3989,-0.0114021,16.0959
2.424,16.4515,-0.274909,16.1444
2.424,16.399,-0.0117572,16.0939
2.425,16.4514,-0.275351,16.1422
2.425,16.3992,-0.0121129,16.0918
2.426,16.4514,-0.275791,16.1399
2.426,16.3993,-0.0124693,16.0898
2.427,16.4513,-0.276232,16.1377
2.427,16.3995,-0.0128263,16.0878
2.428,16.4512,-0.276672,16.1354
2.428,16.3996,-0.013184,16.0858
2.429,16.4511,-0.277111,16.1332
2.429,16.3997,-0.0135422,16.0837
2.43,16.4511,-0.27755,16.1309
2.43,16.3999,-0.0139011,16.0817
2.431,16.451,-0.277989,16.1286
2.431,16.4,-0.0142606,16.0796
2.432,16.4509,-0.278427,16.1264
2.432,16.4001,-0.0146206,16.0775
2.433,16.4508,-0.278865,16.1241
2.433,16.4002,-0.0149813,16.0755
2.434,16.4507,-0.279303,16.1218
2.434,16.4003,-0.0153425,16.0734
2.435,16.4506,-0.27974,16.1195
2.435,16.4004,-0.0157042,16.0713
2.436,16.4505,-0.280176,16.1172
2.436,16.4005,-0.0160665,16.0692
2.437,16.4504,-0.280613,16.115
2.437,16.4006,-0.0164294,16.0672
2.438,16.4503,-0.281048,16.1127
2.438,16.4007,-0.0167927,16.0651
2.439,16.4501,-0.281484,16.1104
2.439,16.4007,-0.0171566,16.063
2.44,16.45,-0.281919,16.1081
2.44,16.4008,-0.017521,16.0609
2.441,16.4499,-0.282354,16.1058
2.441,16.4009,-0.0178859,16.0587
2.442,16.4497,-0.282788,16.1034
2.442,16.4009,-0.0182513,16.0566
2.443,16.4496,-0.283222,16.1011
2.443,16.401,-0.0186172,16.0545
2.444,16.4495,-0.283656,16.0988
2.444,16.401,-0.0189836,16.0524
2.445,16.4493,-0.284089,16.0965
2.445,16.4011,-0.0193504,16.0502
2.446,16.4492,-0.284522,16.0942
2.446,16.4011,-0.0197177,16.0481
2.447,16.449,-0.284955,16.0918
2.447,16.4011,-0.0200854,16.0459
2.448,16.4489,-0.285387,16.0895
2.448,16.4011,-0.0204535,16.0438
2.449,16.4487,-0.285819,16.0871
2.449,16.4012,-0.0208222,16.0416
2.45,16.4485,-0.286251,16.0848
2.45,16.4012,-0.0211912,16.0395
2.451,16.4484,-0.286682,16.0824
2.451,16.4012,-0.0215606,16.0373
2.452,16.4482,-0.287113,16.0801
2.452,16.4012,-0.0219305,16.0351
2.453,16.448,-0.287544,16.0777
2.453,16.4012,-0.0223008,16.0329
2.454,16.4478,-0.287974,16.0754
2.454,16.4012,-0.0226715,16.0307
2.455,16.4476,-0.288404,16.073
2.455,16.4011,-0.0230425,16.0286
2.456,16.4475,-0.288834,16.0706
2.456,16.4011,-0.023414,16.0264
2.457,16.4473,-0.289264,16.0683
2.457,16.4011,-0.0237858,16.0242
2.458,16.4471,-0.289693,16.0659
2.458,16.4011,-0.024158,16.0219
2.459,16.4469,-0.290122,16.0635
2.459,16.401,-0.0245306,16.0197
2.46,16.4466,-0.290551,16.0611
2.46,16.401,-0.0249035,16.0175
2.461,16.4464,-0.290979,16.0587
2.461,16.4009,-0.0252768,16.0153
2.462,16.4462,-0.291407,16.0563
2.462,16.4009,-0.0256504,16.013
2.463,16.446,-0.291835,16.0539
2.463,16.4008,-0.0260244,16.0108
2.464,16.4458,-0.292263,16.0515
2.464,16.4007,-0.0263987,16.0086
2.465,16.4455,-0.29269,16.0491
2.465,16.4007,-0.0267734,16.0063
2.466,16.4453,-0.293117,16.0467
2.466,16.4006,-0.0271483,16.0041
2.467,16.4451,-0.293544,16.0443
2.467,16.4005,-0.0275236,16.0018
2.468,16.4448,-0.293971,16.0419
2.468,16.4004,-0.0278992,15.9995
2.469,16.4446,-0.294397,16.0394
2.469,16.4003,-0.0282751,15.9973
2.47,16.4443,-0.294823,16.037
2.47,16.4002,-0.0286514,15.995
2.471,16.4441,-0.295249,16.0346
2.471,16.4001,-0.0290279,15.9927
2.472,16.4438,-0.295675,16.0321
2.472,16.4,-0.0294047,15.9904
2.473,16.4435,-0.2961,16.0297
2.473,16.3999,-0.0297818,15.9881
2.474,16.4433,-0.296525,16.0272
2.474,16.3998,-0.0301592,15.9859
2.475,16.443,-0.29695,16.0248
2.475,16.3996,-0.0305368,15.9836
2.476,16.4427,-0.297375,16.0223
2.476,16.3995,-0.0309148,15.9812
2.477,16.4424,-0.297799,16.0199
2.477,16.3994,-0.031293,15.9789
2.478,16.4421,-0.298223,16.0174
2.478,16.3992,-0.0316715,15.9766
2.479,16.4418,-0.298647,16.0149
2.479,16.3991,-0.0320502,15.9743
2.48,16.4416,-0.299071,16.0125
2.48,16.3989,-0.0324292,15.972
2.481,16.4413,-0.299495,16.01
2.481,16.3988,-0.0328084,15.9696
2.482,16.4409,-0.299918,16.0075
2.482,16.3986,-0.0331879,15.9673
2.483,16.4406,-0.300341,16.005
2.483,16.3984,-0.0335677,15.965
2.484,16.4403,-0.300764,16.0025
2.484,16.3982,-0.0339476,15.9626
2.485,16.44,-0.301187,16
2.485,16.3981,-0.0343278,15.9603
2.486,16.4397,-0.301609,15.9975
2.486,16.3979,-0.0347083,15.9579
2.487,16.4393,-0.302032,15.995
2.487,16.3977,-0.035089,15.9555
2.488,16.439,-0.302454,15.9925
2.488,16.3975,-0.0354699,15.9532
2.489,16.4387,-0.302876,15.99
2.489,16.3973,-0.035851,15.9508
2.49,16.4383,-0.303297,15.9875
2.49,16.3971,-0.0362323,15.9484
2.491,16.438,-0.303719,15.985
2.491,16.3969,-0.0366138,15.946
2.492,16.4376,-0.30414,15.9825
2.492,16.3966,-0.0369956,15.9436
2.493,16.4373,-0.304561,15.9799
2.493,16.3964,-0.0373776,15.9412
2.494,16.4369,-0.304982,15.9774
2.494,16.3962,-0.0377597,15.9388
2.495,16.4366,-0.305403,15.9749
2.495,16.3959,-0.0381421,15.9364
2.496,16.4362,-0.305823,15.9723
2.496,16.3957,-0.0385247,15.934
2.497,16.4358,-0.306244,15.9698
2.497,16.3954,-0.0389074,15.9316
2.498,16.4354,-0.306664,15.9672
2.498,16.3952,-0.0392903,15.9292
2.499,16.4351,-0.307084,15.9647
2.499,16.3949,-0.0396735,15.9268
2.5,16.4347,-0.307504,15.9621
2.5,16.3947,-0.0400568,15.9243
2.501,16.4343,-0.307924,15.9596
2.501,16.3944,-0.0404403,15.9219
2.502,16.4339,-0.308343,15.957
2.502,16.3941,-0.0408239,15.9195
2.503,16.4335,-0.308762,15.9544
2.503,16.3939,-0.0412078,15.917
2.504,16.4331,-0.309181,15.9519
2.504,16.3936,-0.0415918,15.9146
2.505,16.4327,-0.3096,15.9493
2.505,16.3933,-0.041976,15.9121
2.506,16.4323,-0.310019,15.9467
2.506,16.393,-0.0423603,15.9097
2.507,16.4318,-0.310438,15.9441
2.507,16.3927,-0.0427448,15.9072
2.508,16.4314,-0.310856,15.9415
2.508,16.3924,-0.0431295,15.9047
2.509,16.431,-0.311275,15.939
2.509,16.3921,-0.0435143,15.9023
2.51,16.4305,-0.311693,15.9364
2.51,16.3917,-0.0438992,15.8998
2.511,16.4301,-0.312111,15.9338
2.511,16.3914,-0.0442844,15.8973
2.512,16.4297,-0.312528,15.9311
2.512,16.3911,-0.0446696,15.8948
2.513,16.4292,-0.312946,15.9285
2.513,16.3908,-0.045055,15.8923
2.514,16.4288,-0.313364,15.9259
2.514,16.3904,-0.0454406,15.8898
2.515,16.4283,-0.313781,15.9233
2.515,16.3901,-0.0458263,15.8873
2.516,16.4279,-0.314198,15.9207
2.516,16.3897,-0.0462121,15.8848
2.517,16.4274,-0.314615,15.9181
2.517,16.3894,-0.0465981,15.8823
2.518,16.4269,-0.315032,15.9154
2.518,16.389,-0.0469842,15.8798
2.519,16.4264,-0.315449,15.9128
2.519,16.3887,-0.0473705,15.8773
2.52,16.426,-0.315865,15.9102
2.52,16.3883,-0.0477568,15.8747
2.521,16.4255,-0.316282,15.9075
2.521,16.3879,-0.0481433,15.8722
2.522,16.425,-0.316698,15.9049
2.522,16.3875,-0.0485299,15.8697
2.523,16.4245,-0.317114,15.9022
2.523,16.3871,-0.0489167,15.8671
2.524,16.424,-0.31753,15.8996
2.524,16.3868,-0.0493035,15.8646
2.525,16.4235,-0.317946,15.8969
2.525,16.3864,-0.0496905,15.862
2.526,16.423,-0.318362,15.8942
2.526,16.386,-0.0500776,15.8595
2.527,16.4225,-0.318777,15.8916
2.527,16.3855,-0.0504648,15.8569
2.528,16.422,-0.319192,15.8889
2.528,16.3851,-0.0508521,15.8544
2.529,16.4214,-0.319608,15.8862
2.529,16.3847,-0.0512395,15.8518
2.53,16.4209,-0.320023,15.8835
2.53,16.3843,-0.051627,15.8492
2.531,16.4204,-0.320438,15.8809
2.531,16.3839,-0.0520147,15.8466
2.532,16.4198,-0.320853,15.8782
2.532,16.3834,-0.0524024,15.8441
2.533,16.4193,-0.321267,15.8755
2.533,16.383,-0.0527902,15.8415
2.534,16.4188,-0.321682,15.8728
2.534,16.3825,-0.0531782,15.8389
2.535,16.4182,-0.322096,15.8701
2.535,16.3821,-0.0535662,15.8363
2.536,16.4177,-0.32251,15.8674
2.536,16.3816,-0.0539543,15.8337
2.537,16.4171,-0.322925,15.8647
2.537,16.3812,-0.0543426,15.8311
2.538,16.4165,-0.323339,15.862
2.538,16.3807,-0.0547309,15.8285
2.539,16.416,-0.323753,15.8593
2.539,16.3802,-0.0551193,15.8258
2.54,16.4154,-0.324166,15.8565
2.54,16.3798,-0.0555078,15.8232
2.541,16.4148,-0.32458,15.8538
2.541,16.3793,-0.0558964,15.8206
2.542,16.4142,-0.324993,15.8511
2.542,16.3788,-0.056285,15.818
2.543,16.4137,-0.325407,15.8484
2.543,16.3783,-0.0566738,15.8153
2.544,16.4131,-0.32582,15.8456
2.544,16.3778,-0.0570626,15.8127
2.545,16.4125,-0.326233,15.8429
2.545,16.3773,-0.0574515,15.8101
2.546,16.4119,-0.326646,15.8401
2.546,16.3768,-0.0578405,15.8074
2.547,16.4113,-0.327059,15.8374
2.547,16.3763,-0.0582295,15.8048
2.548,16.4106,-0.327472,15.8346
2.548,16.3758,-0.0586187,15.8021
2.549,16.41,-0.327884,15.8319
2.549,16.3752,-0.0590079,15.7994
2.55,16.4094,-0.328297,15.8291
2.55,16.3747,-0.0593972,15.7968
2.551,16.4088,-0.328709,15.8264
2.551,16.3742,-0.0597865,15.7941
2.552,16.4082,-0.329121,15.8236
2.552,16.3736,-0.0601759,15.7914
2.553,16.4075,-0.329533,15.8208
2.553,16.3731,-0.0605654,15.7888
2.554,16.4069,-0.329945,15.818
2.554,16.3725,-0.060955,15.7861
2.555,16.4062,-0.330357,15.8153
2.555,16.372,-0.0613446,15.7834
2.556,16.4056,-0.330769,15.8125
2.556,16.3714,-0.0617343,15.7807
2.557,16.4049,-0.33118,15.8097
2.557,16.3709,-0.062124,15.778
2.558,16.4043,-0.331592,15.8069
2.558,16.3703,-0.0625138,15.7753
2.559,16.4036,-0.332003,15.8041
2.559,16.3697,-0.0629037,15.7726
2.56,16.4029,-0.332415,15.8013
2.56,16.3691,-0.0632936,15.7699
2.561,16.4023,-0.332826,15.7985
2.561,16.3686,-0.0636836,15.7672
2.562,16.4016,-0.333237,15.7957
2.562,16.368,-0.0640736,15.7645
2.563,16.4009,-0.333648,15.7929
2.563,16.3674,-0.0644637,15.7617
2.564,16.4002,-0.334059,15.7901
2.564,16.3668,-0.0648539,15.759
2.565,16.3995,-0.334469,15.7873
2.565,16.3662,-0.0652441,15.7563
2.566,16.3988,-0.33488,15.7844
2.566,16.3655,-0.0656343,15.7535
2.567,16.3981,-0.33529,15.7816
2.567,16.3649,-0.0660246,15.7508
2.568,16.3974,-0.335701,15.7788
2.568,16.3643,-0.0664149,15.7481
2.569,16.3967,-0.336111,15.776
2.569,16.3637,-0.0668053,15.7453
2.57,16.396,-0.336521,15.7731
2.57,16.363,-0.0671957,15.7426
2.571,16.3953,-0.336931,15.7703
2.571,16.3624,-0.0675862,15.7398
2.572,16.3945,-0.337341,15.7674
2.572,16.3617,-0.0679767,15.737
2.573,16.3938,-0.337751,15.7646
2.573,16.3611,-0.0683673,15.7343
2.574,16.3931,-0.33816,15.7617
2.574,16.3604,-0.0687579,15.7315
2.575,16.3923,-0.33857,15.7589
2.575,16.3598,-0.0691485,15.7287
2.576,16.3916,-0.338979,15.756
2.576,16.3591,-0.0695392,15.726
2.577,16.3908,-0.339389,15.7532
2.577,16.3584,-0.0699299,15.7232
2.578,16.3901,-0.339798,15.7503
2.578,16.3578,-0.0703207,15.7204
2.579,16.3893,-0.340207,15.7474
2.579,16.3571,-0.0707115,15.7176
2.58,16.3886,-0.340616,15.7445
2.58,16.3564,-0.0711023,15.7148
2.581,16.3878,-0.341025,15.7417
2.581,16.3557,-0.0714932,15.712
2.582,16.387,-0.341434,15.7388
2.582,16.355,-0.071884,15.7092
2.583,16.3862,-0.341842,15.7359
2.583,16.3543,-0.072275,15.7064
2.584,16.3855,-0.342251,15.733
2.584,16.3536,-0.0726659,15.7036
2.585,16.3847,-0.34266,15.7301
2.585,16.3529,-0.0730569,15.7008
2.586,16.3839,-0.343068,15.7272
2.586,16.3522,-0.0734479,15.6979
2.587,16.3831,-0.343476,15.7243
2.587,16.3515,-0.0738389,15.6951
2.588,16.3823,-0.343884,15.7214
2.588,16.3507,-0.07423,15.6923
2.589,16.3815,-0.344292,15.7185
2.589,16.35,-0.0746211,15.6895
2.59,16.3807,-0.3447,15.7156
2.59,16.3493,-0.0750122,15.6866
2.591,16.3798,-0.345108,15.7126
2.591,16.3485,-0.0754033,15.6838
2.592,16.379,-0.345516,15.7097
2.592,16.3478,-0.0757945,15.6809
2.593,16.3782,-0.345924,15.7068
2.593,16.347,-0.0761857,15.6781
2.594,16.3774,-0.346331,15.7039
2.594,16.3462,-0.0765769,15.6752
2.595,16.3765,-0.346739,15.7009
2.595,16.3455,-0.0769681,15.6724
2.596,16.3757,-0.347146,15.698
2.596,16.3447,-0.0773594,15.6695
2.597,16.3748,-0.347553,15.6951
2.597,16.3439,-0.0777506,15.6666
2.598,16.374,-0.347961,15.6921
2.598,16.3432,-0.0781419,15.6638
2.599,16.3731,-0.348368,15.6892
2.599,16.3424,-0.0785332,15.6609
2.6,16.3723,-0.348775,15.6862
2.6,16.3416,-0.0789245,15.658
2.601,16.3714,-0.349181,15.6833
2.601,16.3408,-0.0793159,15.6551
2.602,16.3705,-0.349588,15.6803
2.602,16.34,-0.0797072,15.6522
2.603,16.3697,-0.349995,15.6773
2.603,16.3392,-0.0800986,15.6494
2.604,16.3688,-0.350402,15.6744
2.604,16.3384,-0.08049,15.6465
2.605,16.3679,-0.350808,15.6714
2.605,16.3375,-0.0808814,15.6436
2.606,16.367,-0.351214,15.6684
2.606,16.3367,-0.0812728,15.6407
2.607,16.3661,-0.351621,15.6655
2.607,16.3359,-0.0816642,15.6378
2.608,16.3652,-0.352027,15.6625
2.608,16.3351,-0.0820556,15.6348
2.609,16.3643,-0.352433,15.6595
2.609,16.3342,-0.082447,15.6319
2.61,16.3634,-0.352839,15.6565
2.61,16.3334,-0.0828385,15.629
2.611,16.3625,-0.353245,15.6535
2.611,16.3325,-0.0832299,15.6261
2.612,16.3616,-0.353651,15.6505
2.612,16.3317,-0.0836214,15.6232
2.613,16.3606,-0.354056,15.6475
2.613,16.3308,-0.0840129,15.6202
2.614,16.3597,-0.354462,15.6445
2.614,16.33,-0.0844043,15.6173
2.615,16.3588,-0.354867,15.6415
2.615,16.3291,-0.0847958,15.6143
2.616,16.3578,-0.355273,15.6385
2.616,16.3282,-0.0851873,15.6114
2.617,16.3569,-0.355678,15.6355
2.617,16.3273,-0.0855788,15.6085
2.618,16.3559,-0.356083,15.6325
2.618,16.3265,-0.0859703,15.6055
2.619,16.355,-0.356489,15.6294
2.619,16.3256,-0.0863618,15.6025
2.62,16.354,-0.356894,15.6264
2.62,16.3247,-0.0867533,15.5996
2.621,16.3531,-0.357299,15.6234
2.621,16.3238,-0.0871448,15.5966
2.622,16.3521,-0.357704,15.6203
2.622,16.3229,-0.0875363,15.5937
2.623,16.3511,-0.358108,15.6173
2.623,16.3219,-0.0879278,15.5907
2.624,16.3501,-0.358513,15.6143
2.624,16.321,-0.0883193,15.5877
2.625,16.3491,-0.358918,15.6112
2.625,16.3201,-0.0887108,15.5847
2.626,16.3482,-0.359322,15.6082
2.626,16.3192,-0.0891023,15.5818
2.627,16.3472,-0.359727,15.6051
2.627,16.3183,-0.0894938,15.5788
2.628,16.3462,-0.360131,15.6021
2.628,16.3173,-0.0898853,15.5758
2.629,16.3452,-0.360535,15.599
2.629,16.3164,-0.0902768,15.5728
2.63,16.3442,-0.360939,15.5959
2.63,16.3154,-0.0906683,15.5698
2.631,16.3431,-0.361343,15.5929
2.631,16.3145,-0.0910598,15.5668
2.632,16.3421,-0.361747,15.5898
2.632,16.3135,-0.0914513,15.5638
2.633,16.3411,-0.362151,15.5867
2.633,16.3126,-0.0918427,15.5608
2.634,16.3401,-0.362555,15.5837
2.634,16.3116,-0.0922342,15.5577
2.635,16.339,-0.362959,15.5806
2.635,16.3106,-0.0926257,15.5547
2.636,16.338,-0.363362,15.5775
2.636,16.3096,-0.0930172,15.5517
2.637,16.337,-0.363766,15.5744
2.637,16.3087,-0.0934086,15.5487
2.638,16.3359,-0.364169,15.5713
2.638,16.3077,-0.0938001,15.5456
2.639,16.3349,-0.364573,15.5682
2.639,16.3067,-0.0941915,15.5426
2.64,16.3338,-0.364976,15.5651
2.64,16.3057,-0.0945829,15.5396
2.641,16.3327,-0.365379,15.562
2.641,16.3047,-0.0949744,15.5365
2.642,16.3317,-0.365782,15.5589
2.642,16.3037,-0.0953658,15.5335
2.643,16.3306,-0.366185,15.5558
2.643,16.3026,-0.0957572,15.5304
2.644,16.3295,-0.366588,15.5527
2.644,16.3016,-0.0961486,15.5274
2.645,16.3284,-0.366991,15.5496
2.645,16.3006,-0.09654,15.5243
2.646,16.3274,-0.367393,15.5465
2.646,16.2996,-0.0969314,15.5213
2.647,16.3263,-0.367796,15.5433
2.647,16.2985,-0.0973227,15.5182
2.648,16.3252,-0.368199,15.5402
2.648,16.2975,-0.0977141,15.5151
2.649,16.3241,-0.368601,15.5371
2.649,16.2964,-0.0981054,15.5121
2.65,16.323,-0.369004,15.5339
2.65,16.2954,-0.0984968,15.509
2.651,16.3218,-0.369406,15.5308
2.651,16.2943,-0.0988881,15.5059
2.652,16.3207,-0.369808,15.5277
2.652,16.2933,-0.0992794,15.5028
2.653,16.3196,-0.37021,15.5245
2.653,16.2922,-0.0996707,15.4997
2.654,16.3185,-0.370612,15.5214
2.654,16.2911,-0.100062,15.4966
2.655,16.3173,-0.371014,15.5182
2.655,16.2901,-0.100453,15.4935
2.656,16.3162,-0.371416,15.5151
2.656,16.289,-0.100844,15.4904
2.657,16.3151,-0.371818,15.5119
2.657,16.2879,-0.101236,15.4873
2.658,16.3139,-0.37222,15.5087
2.658,16.2868,-0.101627,15.4842
2.659,16.3128,-0.372621,15.5056
2.659,16.2857,-0.102018,15.4811
2.66,16.3116,-0.373023,15.5024
2.66,16.2846,-0.102409,15.478
2.661,16.3104,-0.373424,15.4992
2.661,16.2835,-0.1028,15.4749
2.662,16.3093,-0.373826,15.4961
2.662,16.2824,-0.103192,15.4718
2.663,16.3081,-0.374227,15.4929
2.663,16.2813,-0.103583,15.4687
2.664,16.3069,-0.374628,15.4897
2.664,16.2801,-0.103974,15.4655
2.665,16.3058,-0.375029,15.4865
2.665,16.279,-0.104365,15.4624
2.666,16.3046,-0.375431,15.4833
2.666,16.2779,-0.104756,15.4593
2.667,16.3034,-0.375831,15.4801
2.667,16.2767,-0.105147,15.4561
2.668,16.3022,-0.376232,15.4769
2.668,16.2756,-0.105538,15.453
2.669,16.301,-0.376633,15.4737
2.669,16.2744,-0.105929,15.4498
2.67,16.2998,-0.377034,15.4705
2.67,16.2733,-0.10632,15.4467
2.671,16.2986,-0.377435,15.4673
2.671,16.2721,-0.106711,15.4435
2.672,16.2973,-0.377835,15.4641
2.672,16.271,-0.107102,15.4404
2.673,16.2961,-0.378236,15.4609
2.673,16.2698,-0.107493,15.4372
2.674,16.2949,-0.378636,15.4577
2.674,16.2686,-0.107884,15.434
2.675,16.2937,-0.379036,15.4544
2.675,16.2674,-0.108275,15.4309
2.676,16.2924,-0.379437,15.4512
2.676,16.2662,-0.108666,15.4277
2.677,16.2912,-0.379837,15.448
2.677,16.265,-0.109056,15.4245
2.678,16.2899,-0.380237,15.4448
2.678,16.2639,-0.109447,15.4213
2.679,16.2887,-0.380637,15.4415
2.679,16.2627,-0.109838,15.4181
2.68,16.2874,-0.381037,15.4383
2.68,16.2614,-0.110229,15.415
2.681,16.2862,-0.381437,15.435
2.681,16.2602,-0.11062,15.4118
2.682,16.2849,-0.381836,15.4318
2.682,16.259,-0.11101,15.4086
2.683,16.2836,-0.382236,15.4285
2.683,16.2578,-0.111401,15.4054
2.684,16.2824,-0.382636,15.4253
2.684,16.2566,-0.111792,15.4022
2.685,16.2811,-0.383035,15.422
2.685,16.2553,-0.112182,15.399
2.686,16.2798,-0.383435,15.4188
2.686,16.2541,-0.112573,15.3958
2.687,16.2785,-0.383834,15.4155
2.687,16.2529,-0.112964,15.3925
2.688,16.2772,-0.384233,15.4122
2.688,16.2516,-0.113354,15.3893
2.689,16.2759,-0.384633,15.409
2.689,16.2503,-0.113745,15.3861
2.69,16.2746,-0.385032,15.4057
2.69,16.2491,-0.114135,15.3829
2.691,16.2733,-0.385431,15.4024
2.691,16.2478,-0.114526,15.3796
2.692,16.272,-0.38583,15.3991
2.692,16.2466,-0.114916,15.3764
2.693,16.2707,-0.386229,15.3959
2.693,16.2453,-0.115307,15.3732
2.694,16.2693,-0.386628,15.3926
2.694,16.244,-0.115697,15.3699
2.695,16.268,-0.387026,15.3893
2.695,16.2427,-0.116088,15.3667
2.696,16.2667,-0.387425,15.386
2.696,16.2414,-0.116478,15.3635
2.697,16.2653,-0.387824,15.3827
2.697,16.2401,-0.116868,15.3602
